gene,log2FC,pvalue,padj,significant
ENSG00000110871,0.17935997449525126,0.405678895320547,0.837405342061362,0
ENSG00000110876,0.5440736696082902,0.12122450304104815,0.7020243537915193,0
ENSG00000110880,-0.10610390343631577,0.4496917980031534,0.8513238912848072,0
ENSG00000110881,-0.058998418104530194,1.0,1.0,0
ENSG00000110887,0.4280820404560542,0.22647606607859094,0.7737494010050152,0
ENSG00000110888,0.018634463430245447,0.5205228833072988,0.8838389099367634,0
ENSG00000110900,1.875901073409273,0.3846730627714421,0.837405342061362,0
ENSG00000110906,-0.09193576589609623,0.5707503880872924,0.8981039134389602,0
ENSG00000110911,0.03807528221338136,0.8205958397687718,0.9492527585004403,0
ENSG00000110917,0.2032933474353643,0.3643461266698109,0.8250815138311735,0
ENSG00000110921,-0.20019334133934993,0.22647606607859094,0.7737494010050152,0
ENSG00000110925,0.01659763535184213,1.0,1.0,0
ENSG00000110931,-0.16757874315111976,0.405678895320547,0.837405342061362,0
ENSG00000110934,0.8631833103696263,0.02334220202334447,0.4935208427792831,0
ENSG00000110955,0.023611095553436188,0.7623688184872623,0.9380808229450193,0
ENSG00000110958,-0.1421369575515852,0.6501474441195367,0.9119784573113036,0
ENSG00000110975,-0.34716538638638533,0.04515456964052578,0.5876950326345025,0
ENSG00000110987,-0.04789822719223116,0.49629170226364927,0.871227404338742,0
ENSG00000111011,-0.12665251600781222,0.11241058468252252,0.687100084085839,0
ENSG00000111012,0.052256237131423834,1.0,1.0,0
ENSG00000111046,-0.7870062766658018,0.05878172137447146,0.6050405000075227,0
ENSG00000111052,-0.11850188019069839,0.5453496680415029,0.8838389099367634,0
ENSG00000111057,-0.4034804678564441,0.9397429895816196,0.9726011360704875,0
ENSG00000111058,0.38907970940318465,0.06964240481943329,0.6268067036141293,0
ENSG00000111077,0.36973433488166946,0.015564411394457967,0.4516207167032282,0
ENSG00000111110,0.029232115704480525,0.9397429895816196,0.9726011360704875,0
ENSG00000111142,0.1456067727376026,0.405678895320547,0.837405342061362,0
ENSG00000111144,-0.004717146344066213,0.7623688184872623,0.9380808229450193,0
ENSG00000111145,0.3493613250104748,0.2730363397874447,0.8030388007667232,0
ENSG00000111181,-0.1309672652159204,0.49629170226364927,0.871227404338742,0
ENSG00000111186,0.22724436929463862,0.405678895320547,0.837405342061362,0
ENSG00000111196,0.02444898088780678,0.9397429895816196,0.9726011360704875,0
ENSG00000111199,-0.6715501857172469,0.012611144106014827,0.44489412747481366,0
ENSG00000111203,0.21328581573685598,0.06964240481943329,0.6268067036141293,0
ENSG00000111206,-0.016301812329100378,0.9397429895816196,0.9726011360704875,0
ENSG00000111215,0.14966890472686628,0.32575135451528814,0.8112807805572426,0
ENSG00000111218,-0.21352197648843735,0.32575135451528814,0.8112807805572426,0
ENSG00000111224,0.297558779336449,0.0820987086774072,0.6479813510379644,0
ENSG00000111229,0.18081652021838004,0.4496917980031534,0.8513238912848072,0
ENSG00000111231,0.03723538305409643,0.9097218891523506,0.9726011360704875,0
ENSG00000111237,-0.047579607891718084,0.9397429895816196,0.9726011360704875,0
ENSG00000111247,0.11058649703577082,0.42735531393274506,0.8513238912848072,0
ENSG00000111249,0.08007316969057204,0.8205958397687718,0.9492527585004403,0
ENSG00000111252,0.052043633785019715,0.405678895320547,0.837405342061362,0
ENSG00000111254,0.5209091296137579,0.5967012167571022,0.8981039134389602,0
ENSG00000111261,-0.017401137986417056,1.0,1.0,0
ENSG00000111262,-0.45095539878855906,0.06964240481943329,0.6268067036141293,0
ENSG00000111266,0.3869922236652349,0.015564411394457967,0.4516207167032282,0
ENSG00000111269,0.22771466566858747,0.15092695009759893,0.7208296497691702,0
ENSG00000111271,0.15259347106716428,0.22647606607859094,0.7737494010050152,0
ENSG00000111275,0.04416962856098427,0.7623688184872623,0.9380808229450193,0
ENSG00000111276,0.1391155263885359,0.6501474441195367,0.9119784573113036,0
ENSG00000111300,-0.19759752692235427,0.17361733445746297,0.7392776250340592,0
ENSG00000111305,0.4599414148839103,0.15092695009759893,0.7208296497691702,0
ENSG00000111321,0.4018706995609101,0.2899184539790305,0.8030388007667232,0
ENSG00000111325,-0.014673862470685145,0.7337299957156109,0.9380808229450193,0
ENSG00000111328,0.33059380923818427,0.32575135451528814,0.8112807805572426,0
ENSG00000111331,0.9062983388904555,0.017257456091552825,0.46968823913157703,0
ENSG00000111335,0.4319113178432399,0.10410988968639412,0.687100084085839,0
ENSG00000111341,0.7427712158474119,0.03763531380176355,0.5650266919626109,0
ENSG00000111344,0.29717850467517887,0.5707503880872924,0.8981039134389602,0
ENSG00000111348,0.584039175863471,0.028365505617170772,0.5129992960930407,0
ENSG00000111358,0.1615687586954692,0.25683925799381546,0.7874556902355127,0
ENSG00000111361,0.11523828150668872,0.4496917980031534,0.8513238912848072,0
ENSG00000111364,-0.03876666608090703,1.0,1.0,0
ENSG00000111371,-0.08451263553274733,0.6501474441195367,0.9119784573113036,0
ENSG00000111412,0.08971613060495526,0.5453496680415029,0.8838389099367634,0
ENSG00000111424,0.4854268271702419,0.0539025571875249,0.6050405000075227,0
ENSG00000111432,0.765534746362977,0.7054569861324986,0.9252695404900921,0
ENSG00000111445,0.25297367123207865,0.1305700181448164,0.7020243537915193,0
ENSG00000111450,-0.33401199217202343,0.03429372105008355,0.5415117114297283,0
ENSG00000111452,-0.2052936132918995,0.3846730627714421,0.837405342061362,0
ENSG00000111481,0.1992523111539619,0.22647606607859094,0.7737494010050152,0
ENSG00000111490,-0.2451440469807402,0.3846730627714421,0.837405342061362,0
ENSG00000111530,-0.029188825012807323,0.7623688184872623,0.9380808229450193,0
ENSG00000111540,0.022330444431745023,0.8205958397687718,0.9492527585004403,0
ENSG00000111554,0.004652858389774021,1.0,1.0,0
ENSG00000111581,0.1798813233636256,0.15092695009759893,0.7208296497691702,0
ENSG00000111596,0.08342408638832664,0.3643461266698109,0.8250815138311735,0
ENSG00000111602,0.24594610656304694,0.3074894566552486,0.8112807805572426,0
ENSG00000111605,-0.09303330788729186,0.405678895320547,0.837405342061362,0
ENSG00000111615,0.07935627691636787,0.5453496680415029,0.8838389099367634,0
ENSG00000111639,0.35829384048988144,0.32575135451528814,0.8112807805572426,0
ENSG00000111640,0.050842457761142976,0.8798291600208448,0.9618973227747779,0
ENSG00000111641,0.1367808354374056,0.8798291600208448,0.9618973227747779,0
ENSG00000111642,-0.02836642521361405,0.5967012167571022,0.8981039134389602,0
ENSG00000111644,0.275068505466647,0.15092695009759893,0.7208296497691702,0
ENSG00000111647,-0.15736728520419535,0.22647606607859094,0.7737494010050152,0
ENSG00000111652,0.20448441742639514,0.32575135451528814,0.8112807805572426,0
ENSG00000111653,0.17880017369116852,0.7054569861324986,0.9252695404900921,0
ENSG00000111664,0.24284628005035927,0.19876460640717797,0.7593554812060997,0
ENSG00000111665,0.2402630981751355,0.19876460640717797,0.7593554812060997,0
ENSG00000111666,0.22894497372600187,0.32575135451528814,0.8112807805572426,0
ENSG00000111667,-0.014856297159599073,0.9397429895816196,0.9726011360704875,0
ENSG00000111669,0.10761687851027608,0.9397429895816196,0.9726011360704875,0
ENSG00000111670,0.192093334671774,0.15092695009759893,0.7208296497691702,0
ENSG00000111671,0.6051649531805465,0.11241058468252252,0.687100084085839,0
ENSG00000111674,-0.12708004215980678,0.5453496680415029,0.8838389099367634,0
ENSG00000111676,-0.11050857311371412,0.3643461266698109,0.8250815138311735,0
ENSG00000111678,0.2238412955208505,0.5967012167571022,0.8981039134389602,0
ENSG00000111679,0.7301870615351442,0.02334220202334447,0.4935208427792831,0
ENSG00000111684,0.33976577210693715,0.22647606607859094,0.7737494010050152,0
ENSG00000111696,0.34012818123000316,0.04936619476911441,0.5876950326345025,0
ENSG00000111707,0.026868285750074567,0.7054569861324986,0.9252695404900921,0
ENSG00000111711,-0.13239350259618848,0.5453496680415029,0.8838389099367634,0
ENSG00000111713,-0.31487333735341183,0.3447042220434273,0.8250815138311735,0
ENSG00000111716,-0.129635674861064,0.32575135451528814,0.8112807805572426,0
ENSG00000111725,0.16994279854015423,0.3643461266698109,0.8250815138311735,0
ENSG00000111726,-0.07556748750868593,0.7054569861324986,0.9252695404900921,0
ENSG00000111727,0.06908527208104852,0.3643461266698109,0.8250815138311735,0
ENSG00000111728,-0.19613556936313398,0.49629170226364927,0.871227404338742,0
ENSG00000111729,-0.2141248053528475,0.42735531393274506,0.8513238912848072,0
ENSG00000111731,-0.01381197588184045,0.6775849579754756,0.9252695404900921,0
ENSG00000111737,-0.05234050588121986,0.5967012167571022,0.8981039134389602,0
ENSG00000111752,-0.1375369044008205,0.32575135451528814,0.8112807805572426,0
ENSG00000111775,0.12048563510465239,0.8798291600208448,0.9618973227747779,0
ENSG00000111783,0.5190745650646992,0.25683925799381546,0.7874556902355127,0
ENSG00000111785,0.1755602582805665,0.15092695009759893,0.7208296497691702,0
ENSG00000111786,-0.024210692974626597,0.7054569861324986,0.9252695404900921,0
ENSG00000111788,-0.16023197318886162,0.5967012167571022,0.8981039134389602,0
ENSG00000111790,0.06469903660882417,0.9397429895816196,0.9726011360704875,0
ENSG00000111799,-0.5942933427166724,0.05878172137447146,0.6050405000075227,0
ENSG00000111801,0.31088151474634457,0.405678895320547,0.837405342061362,0
ENSG00000111802,0.049798233118151194,0.6501474441195367,0.9119784573113036,0
ENSG00000111816,-0.10477888455868908,0.8205958397687718,0.9492527585004403,0
ENSG00000111817,0.07496938148959972,0.5453496680415029,0.8838389099367634,0
ENSG00000111832,0.06088019197656608,0.9397429895816196,0.9726011360704875,0
ENSG00000111834,0.025478720316922623,0.3643461266698109,0.8250815138311735,0
ENSG00000111837,0.16339745584464369,0.3643461266698109,0.8250815138311735,0
ENSG00000111843,0.2031486556751068,0.405678895320547,0.837405342061362,0
ENSG00000111845,0.27676915938629437,0.7913367801160693,0.9492527585004403,0
ENSG00000111846,0.5376066914952906,0.06964240481943329,0.6268067036141293,0
ENSG00000111850,0.09910448590897093,0.5967012167571022,0.8981039134389602,0
ENSG00000111859,0.16991065946810055,0.17361733445746297,0.7392776250340592,0
ENSG00000111860,-0.08223799476801329,0.5967012167571022,0.8981039134389602,0
ENSG00000111863,-0.05658352836636759,0.6501474441195367,0.9119784573113036,0
ENSG00000111875,0.1269990873151558,0.7337299957156109,0.9380808229450193,0
ENSG00000111877,0.22999207641755348,0.17361733445746297,0.7392776250340592,0
ENSG00000111879,0.04656832910378644,0.7913367801160693,0.9492527585004403,0
ENSG00000111880,0.14320140969589007,0.42735531393274506,0.8513238912848072,0
ENSG00000111885,0.3756525220121882,0.04936619476911441,0.5876950326345025,0
ENSG00000111886,0.0941918857775001,0.5967012167571022,0.8981039134389602,0
ENSG00000111897,-0.050878114967317256,0.8205958397687718,0.9492527585004403,0
ENSG00000111906,0.09471563969712062,0.9397429895816196,0.9726011360704875,0
ENSG00000111907,0.29956028185890765,0.4496917980031534,0.8513238912848072,0
ENSG00000111911,-0.013996738317478406,0.8205958397687718,0.9492527585004403,0
ENSG00000111912,-0.22896924400418733,0.19876460640717797,0.7593554812060997,0
ENSG00000111913,-0.045861936783566426,0.8798291600208448,0.9618973227747779,0
ENSG00000111961,0.2977466926065534,0.09630369205385092,0.6705868445576055,0
ENSG00000111962,-0.04303222374650098,0.5967012167571022,0.8981039134389602,0
ENSG00000112029,0.4041301861838879,0.18587673239913682,0.7593554812060997,0
ENSG00000112031,0.008623030513396978,0.8205958397687718,0.9492527585004403,0
ENSG00000112033,0.09546443602745217,0.6501474441195367,0.9119784573113036,0
ENSG00000112038,-0.16723591391467246,0.47267559354505595,0.871227404338742,0
ENSG00000112039,0.2506694117175404,0.19876460640717797,0.7593554812060997,0
ENSG00000112041,0.17719065604086703,0.15092695009759893,0.7208296497691702,0
ENSG00000112053,-0.12159859418307602,0.6501474441195367,0.9119784573113036,0
ENSG00000112062,0.06486887662195157,0.6501474441195367,0.9119784573113036,0
ENSG00000112078,-0.14214631584745366,0.3643461266698109,0.8250815138311735,0
ENSG00000112079,0.12622717711140252,0.4496917980031534,0.8513238912848072,0
ENSG00000112081,0.4074069337198361,0.04125001660927485,0.5700250913984435,0
ENSG00000112096,-0.015400543302057255,0.7623688184872623,0.9380808229450193,0
ENSG00000112110,0.17762740878366334,0.47267559354505595,0.871227404338742,0
ENSG00000112118,0.24140742579726662,0.17361733445746297,0.7392776250340592,0
ENSG00000112130,-0.05350979014982984,0.405678895320547,0.837405342061362,0
ENSG00000112137,-0.09119469916937546,0.6501474441195367,0.9119784573113036,0
ENSG00000112139,0.06377622262958874,0.8205958397687718,0.9492527585004403,0
ENSG00000112144,-0.0016933385000086321,0.8798291600208448,0.9618973227747779,0
ENSG00000112146,0.09431463314897706,0.32575135451528814,0.8112807805572426,0
ENSG00000112149,0.5223258069077673,0.025748080832299403,0.5129992960930407,0
ENSG00000112159,0.05282549838845213,0.7623688184872623,0.9380808229450193,0
ENSG00000112167,0.20024572794071843,0.22647606607859094,0.7737494010050152,0
ENSG00000112182,0.13914621682907735,0.405678895320547,0.837405342061362,0
ENSG00000112183,-0.2072060175217719,0.3846730627714421,0.837405342061362,0
ENSG00000112186,-0.42252777164157745,0.09630369205385092,0.6705868445576055,0
ENSG00000112200,-0.06122796775258346,0.5967012167571022,0.8981039134389602,0
ENSG00000112208,-0.20890974626084655,0.3643461266698109,0.8250815138311735,0
ENSG00000112210,0.22244828886180534,0.2899184539790305,0.8030388007667232,0
ENSG00000112214,-0.23181567522307364,0.42735531393274506,0.8513238912848072,0
ENSG00000112218,-0.6744737521422444,0.04936619476911441,0.5876950326345025,0
ENSG00000112232,0.04237860227055186,0.9097218891523506,0.9726011360704875,0
ENSG00000112234,0.21703400219708532,0.1305700181448164,0.7020243537915193,0
ENSG00000112237,-0.05704649944833892,0.7054569861324986,0.9252695404900921,0
ENSG00000112238,-0.3306673141852048,0.03429372105008355,0.5415117114297283,0
ENSG00000112242,-0.06391468129963121,0.8501067391497223,0.9618973227747779,0
ENSG00000112245,-0.3091848619368006,0.3447042220434273,0.8250815138311735,0
ENSG00000112249,0.02517622990903639,0.7623688184872623,0.9380808229450193,0
ENSG00000112276,-0.2801079191927352,0.3447042220434273,0.8250815138311735,0
ENSG00000112280,0.5067334907427381,0.017257456091552825,0.46968823913157703,0
ENSG00000112282,0.01183908203256511,0.6775849579754756,0.9252695404900921,0
ENSG00000112290,-0.1997677085999994,0.09630369205385092,0.6705868445576055,0
ENSG00000112293,0.1371220530209016,0.4496917980031534,0.8513238912848072,0
ENSG00000112294,0.2778093428033359,0.32575135451528814,0.8112807805572426,0
ENSG00000112297,-0.01142483345679925,0.32575135451528814,0.8112807805572426,0
ENSG00000112303,0.9863250631029234,0.025748080832299403,0.5129992960930407,0
ENSG00000112304,0.02942974404419706,0.7054569861324986,0.9252695404900921,0
ENSG00000112305,0.010977478181106835,0.9397429895816196,0.9726011360704875,0
ENSG00000112306,0.41064112282839654,0.09630369205385092,0.6705868445576055,0
ENSG00000112308,0.22853569824788475,0.15092695009759893,0.7208296497691702,0
ENSG00000112309,0.4038713933435183,0.1305700181448164,0.7020243537915193,0
ENSG00000112312,0.028767884209054236,0.7337299957156109,0.9380808229450193,0
ENSG00000112319,-0.4171764100351785,0.07566157216600344,0.6479813510379644,0
ENSG00000112320,-0.05704220103523118,0.49629170226364927,0.871227404338742,0
ENSG00000112333,0.3250745207242433,0.05878172137447146,0.6050405000075227,0
ENSG00000112335,0.11307472720463133,0.6501474441195367,0.9119784573113036,0
ENSG00000112339,-0.08267873104147376,0.2899184539790305,0.8030388007667232,0
ENSG00000112343,0.31797008131867915,0.18587673239913682,0.7593554812060997,0
ENSG00000112357,0.24845989288831047,0.2899184539790305,0.8030388007667232,0
ENSG00000112365,-0.020930957054039936,0.8798291600208448,0.9618973227747779,0
ENSG00000112367,0.06587844720685511,0.7623688184872623,0.9380808229450193,0
ENSG00000112378,0.26955859822260836,0.14046504818835404,0.7208296497691702,0
ENSG00000112379,-0.1939497512694724,0.3643461266698109,0.8250815138311735,0
ENSG00000112394,-0.08251457894176115,0.2899184539790305,0.8030388007667232,0
ENSG00000112406,-0.40021285183542027,0.11241058468252252,0.687100084085839,0
ENSG00000112414,0.6182386555954547,0.04515456964052578,0.5876950326345025,0
ENSG00000112419,0.08000627072692662,0.5967012167571022,0.8981039134389602,0
ENSG00000112425,0.06142669157525462,0.6501474441195367,0.9119784573113036,0
ENSG00000112473,0.10313472919909364,0.9397429895816196,0.9726011360704875,0
ENSG00000112511,0.018256052963627475,0.7054569861324986,0.9252695404900921,0
ENSG00000112514,0.11910539493038931,0.9397429895816196,0.9726011360704875,0
ENSG00000112530,0.2614074588997278,0.06402210130312946,0.6268067036141293,0
ENSG00000112531,0.20485014907730698,0.19876460640717797,0.7593554812060997,0
ENSG00000112541,-0.29405483988028763,0.5453496680415029,0.8838389099367634,0
ENSG00000112559,0.018615678167346827,0.32575135451528814,0.8112807805572426,0
ENSG00000112561,0.02717622261873307,0.6501474441195367,0.9119784573113036,0
ENSG00000112562,0.3756915836067864,0.22647606607859094,0.7737494010050152,0
ENSG00000112576,0.16418072569680364,0.49629170226364927,0.871227404338742,0
ENSG00000112578,0.17546926590294726,0.8205958397687718,0.9492527585004403,0
ENSG00000112584,0.16448123104542545,0.22647606607859094,0.7737494010050152,0
ENSG00000112592,0.018416833919175032,1.0,1.0,0
ENSG00000112599,0.3416674274373852,0.19876460640717797,0.7593554812060997,0
ENSG00000112619,0.13781981756034817,0.8205958397687718,0.9492527585004403,0
ENSG00000112624,0.14323893812049934,0.17361733445746297,0.7392776250340592,0
ENSG00000112640,0.06940805600759978,0.8501067391497223,0.9618973227747779,0
ENSG00000112651,0.1204781024091822,0.7054569861324986,0.9252695404900921,0
ENSG00000112655,0.012630046905723741,0.7623688184872623,0.9380808229450193,0
ENSG00000112658,0.02972767542035069,0.22647606607859094,0.7737494010050152,0
ENSG00000112659,0.17967319784264982,0.22647606607859094,0.7737494010050152,0
ENSG00000112667,0.489584452643898,0.09630369205385092,0.6705868445576055,0
ENSG00000112679,0.16695153418839528,0.5967012167571022,0.8981039134389602,0
ENSG00000112685,0.013334474095675796,0.9097218891523506,0.9726011360704875,0
ENSG00000112695,0.07813349085353317,0.6501474441195367,0.9119784573113036,0
ENSG00000112697,-0.11193984538673514,0.49629170226364927,0.871227404338742,0
ENSG00000112699,0.2580945396005842,0.1305700181448164,0.7020243537915193,0
ENSG00000112701,0.1773737942201141,0.405678895320547,0.837405342061362,0
ENSG00000112706,0.24525871923780176,0.5453496680415029,0.8838389099367634,0
ENSG00000112715,0.2382483902988896,0.4496917980031534,0.8513238912848072,0
ENSG00000112739,-0.016161500423935975,0.7913367801160693,0.9492527585004403,0
ENSG00000112742,0.26862986872731337,1.0,1.0,0
ENSG00000112759,-0.15922857401817817,0.3643461266698109,0.8250815138311735,0
ENSG00000112763,0.06579165163070605,0.7623688184872623,0.9380808229450193,0
ENSG00000112769,0.24764055060442106,0.405678895320547,0.837405342061362,0
ENSG00000112773,0.37745109491443213,0.08897301172596284,0.6705868445576055,0
ENSG00000112782,0.7815544148424451,0.02334220202334447,0.4935208427792831,0
ENSG00000112787,-0.03453490380610145,0.7054569861324986,0.9252695404900921,0
ENSG00000112796,0.164360052669503,0.8205958397687718,0.9492527585004403,0
ENSG00000112799,0.8129144473995046,0.012611144106014827,0.44489412747481366,0
ENSG00000112812,1.1375035237499351,0.0820987086774072,0.6479813510379644,0
ENSG00000112837,-0.862496476250065,0.16197241051185074,0.7392776250340592,0
ENSG00000112851,0.3236913621449863,0.0820987086774072,0.6479813510379644,0
ENSG00000112852,-0.307038132809703,0.15092695009759893,0.7208296497691702,0
ENSG00000112855,0.13622169777410462,0.5967012167571022,0.8981039134389602,0
ENSG00000112874,0.07396823849326646,0.6501474441195367,0.9119784573113036,0
ENSG00000112877,0.3470678660748232,0.014019277121206652,0.4516207167032282,0
ENSG00000112893,0.553219606739086,0.006501702377128327,0.40962362684315795,0
ENSG00000112902,0.5158986508061278,0.015564411394457967,0.4516207167032282,0
ENSG00000112936,0.6146876898774348,0.07566157216600344,0.6479813510379644,0
ENSG00000112941,-0.0466101224646079,1.0,1.0,0
ENSG00000112964,0.3371411888338693,0.08897301172596284,0.6705868445576055,0
ENSG00000112972,-0.4020057835777379,0.15092695009759893,0.7208296497691702,0
ENSG00000112977,0.4116415894153324,0.07566157216600344,0.6479813510379644,0
ENSG00000112981,-0.26795109281556573,0.09630369205385092,0.6705868445576055,0
ENSG00000112983,0.14584785324983834,0.3447042220434273,0.8250815138311735,0
ENSG00000112992,-0.011649845652379432,0.7054569861324986,0.9252695404900921,0
ENSG00000112996,0.01944469167380605,0.8205958397687718,0.9492527585004403,0
ENSG00000113013,-0.06888418864983177,0.7623688184872623,0.9380808229450193,0
ENSG00000113048,0.06720105026035066,0.5967012167571022,0.8981039134389602,0
ENSG00000113068,0.1828773968481098,0.49629170226364927,0.871227404338742,0
ENSG00000113070,-0.11714797040444944,0.2899184539790305,0.8030388007667232,0
ENSG00000113073,0.13375138888882745,0.6501474441195367,0.9119784573113036,0
ENSG00000113083,-0.6890709040618948,0.5707503880872924,0.8981039134389602,0
ENSG00000113100,-0.26360815610617555,0.17361733445746297,0.7392776250340592,0
ENSG00000113108,0.2066077958305548,0.19876460640717797,0.7593554812060997,0
ENSG00000113119,0.26384105670238434,0.3643461266698109,0.8250815138311735,0
ENSG00000113140,0.1132885604219596,0.9397429895816196,0.9726011360704875,0
ENSG00000113141,0.18475700576490764,0.22647606607859094,0.7737494010050152,0
ENSG00000113161,-0.5019455057640602,0.1305700181448164,0.7020243537915193,0
ENSG00000113163,-0.0741758856330105,0.5967012167571022,0.8981039134389602,0
ENSG00000113194,0.12167667327803312,0.405678895320547,0.837405342061362,0
ENSG00000113205,-0.06927618493523605,0.3846730627714421,0.837405342061362,0
ENSG00000113209,0.12313078996337135,0.3643461266698109,0.8250815138311735,0
ENSG00000113211,-0.14359085362884985,0.1305700181448164,0.7020243537915193,0
ENSG00000113212,0.3840407103860003,0.2899184539790305,0.8030388007667232,0
ENSG00000113231,0.12472606289228534,0.1305700181448164,0.7020243537915193,0
ENSG00000113240,0.016222543370790116,0.8798291600208448,0.9618973227747779,0
ENSG00000113248,-0.20392074676322478,0.5205228833072988,0.8838389099367634,0
ENSG00000113249,-0.5215371205795225,0.14046504818835404,0.7208296497691702,0
ENSG00000113262,0.29840009938608364,0.32575135451528814,0.8112807805572426,0
ENSG00000113263,0.6629650127224292,0.8205958397687718,0.9492527585004403,0
ENSG00000113269,-0.06354388591302601,0.6501474441195367,0.9119784573113036,0
ENSG00000113272,0.2518435295308208,0.15092695009759893,0.7208296497691702,0
ENSG00000113273,0.30946526032567984,0.19876460640717797,0.7593554812060997,0
ENSG00000113282,0.04294381863732647,0.6775849579754756,0.9252695404900921,0
ENSG00000113296,0.2912504067395449,0.19876460640717797,0.7593554812060997,0
ENSG00000113300,0.1893871579271238,0.19876460640717797,0.7593554812060997,0
ENSG00000113312,0.09148911515652394,0.9698499769954336,0.9885442611601852,0
ENSG00000113318,0.33565938816019125,0.019109922215918784,0.4751266147759052,0
ENSG00000113319,0.23032239894700604,0.15092695009759893,0.7208296497691702,0
ENSG00000113327,-0.1505058733654482,0.2899184539790305,0.8030388007667232,0
ENSG00000113328,-0.11754647677778707,0.3643461266698109,0.8250815138311735,0
ENSG00000113356,-0.11940719816908503,0.5967012167571022,0.8981039134389602,0
ENSG00000113360,0.10924127366805705,0.405678895320547,0.837405342061362,0
ENSG00000113361,0.042358588146938644,0.3846730627714421,0.837405342061362,0
ENSG00000113368,-0.002852384854099401,0.5453496680415029,0.8838389099367634,0
ENSG00000113369,0.24555818465045653,0.09630369205385092,0.6705868445576055,0
ENSG00000113384,0.11073315222172848,0.7623688184872623,0.9380808229450193,0
ENSG00000113387,0.00023210002048543835,1.0,1.0,0
ENSG00000113389,-0.3566832932890427,0.22647606607859094,0.7737494010050152,0
ENSG00000113391,0.11526899124639264,0.25683925799381546,0.7874556902355127,0
ENSG00000113396,0.5112167656371844,0.15092695009759893,0.7208296497691702,0
ENSG00000113407,-0.07965814855097217,0.2899184539790305,0.8030388007667232,0
ENSG00000113430,-0.47237067434479546,0.2730363397874447,0.8030388007667232,0
ENSG00000113441,-0.10553707535343701,0.2899184539790305,0.8030388007667232,0
ENSG00000113448,-0.14990401692039337,0.405678895320547,0.837405342061362,0
ENSG00000113456,-0.06438894042454618,0.5453496680415029,0.8838389099367634,0
ENSG00000113460,0.08890441198609181,0.9698499769954336,0.9885442611601852,0
ENSG00000113494,-0.9068905956085186,0.02334220202334447,0.4935208427792831,0
ENSG00000113504,0.20033904669430858,0.5453496680415029,0.8838389099367634,0
ENSG00000113522,-0.08035496257692885,0.49629170226364927,0.871227404338742,0
ENSG00000113532,0.007775022032364485,0.7623688184872623,0.9380808229450193,0
ENSG00000113552,0.3510604507089557,0.05878172137447146,0.6050405000075227,0
ENSG00000113555,-0.18586654531133395,0.9097218891523506,0.9726011360704875,0
ENSG00000113558,-0.05289645815166866,0.49629170226364927,0.871227404338742,0
ENSG00000113569,0.13438111140410502,0.3643461266698109,0.8250815138311735,0
ENSG00000113575,-0.0891785329082591,0.3643461266698109,0.8250815138311735,0
ENSG00000113578,0.4997786790183426,0.0539025571875249,0.6050405000075227,0
ENSG00000113580,0.2379548752462269,0.06964240481943329,0.6268067036141293,0
ENSG00000113583,0.10012102453577258,0.3643461266698109,0.8250815138311735,0
ENSG00000113593,-0.012319418618002545,0.9397429895816196,0.9726011360704875,0
ENSG00000113594,-0.12825621170560875,0.2899184539790305,0.8030388007667232,0
ENSG00000113595,-0.08881748711454997,0.405678895320547,0.837405342061362,0
ENSG00000113597,0.05772596456895708,0.9698499769954336,0.9885442611601852,0
ENSG00000113615,0.04548761333615141,0.405678895320547,0.837405342061362,0
ENSG00000113621,0.19137983610808754,0.17361733445746297,0.7392776250340592,0
ENSG00000113638,-0.09443756887779325,0.4496917980031534,0.8513238912848072,0
ENSG00000113643,0.30970778831596424,0.32575135451528814,0.8112807805572426,0
ENSG00000113645,0.28149035687452106,0.09630369205385092,0.6705868445576055,0
ENSG00000113648,0.040916753690713625,0.7623688184872623,0.9380808229450193,0
ENSG00000113649,-0.10021817205566054,0.4496917980031534,0.8513238912848072,0
ENSG00000113657,0.2058518602893777,0.22647606607859094,0.7737494010050152,0
ENSG00000113658,0.11044785814039099,0.49629170226364927,0.871227404338742,0
ENSG00000113712,0.023922787340405923,0.49629170226364927,0.871227404338742,0
ENSG00000113716,0.08160779504813812,0.405678895320547,0.837405342061362,0
ENSG00000113719,0.15429072443396935,0.32575135451528814,0.8112807805572426,0
ENSG00000113721,0.23764529333909282,0.32575135451528814,0.8112807805572426,0
ENSG00000113732,0.5068769833811441,0.02334220202334447,0.4935208427792831,0
ENSG00000113734,0.3419325845041508,0.22647606607859094,0.7737494010050152,0
ENSG00000113739,-0.12158430304947625,0.6501474441195367,0.9119784573113036,0
ENSG00000113742,-0.11545735885381407,0.49629170226364927,0.871227404338742,0
ENSG00000113749,0.22381309603607524,0.405678895320547,0.837405342061362,0
ENSG00000113758,-0.07694779116248873,0.5453496680415029,0.8838389099367634,0
ENSG00000113761,0.011810088249114215,0.9397429895816196,0.9726011360704875,0
ENSG00000113763,-0.044772695132722085,0.7623688184872623,0.9380808229450193,0
ENSG00000113790,0.24153431503661849,0.1305700181448164,0.7020243537915193,0
ENSG00000113805,-0.1303359509711883,0.32575135451528814,0.8112807805572426,0
ENSG00000113810,0.2841381383109583,0.11241058468252252,0.687100084085839,0
ENSG00000113811,0.061283185160669044,1.0,1.0,0
ENSG00000113812,0.1117332032989046,0.8798291600208448,0.9618973227747779,0
ENSG00000113838,0.09466126582389067,0.8205958397687718,0.9492527585004403,0
